0	-0.390681	-0.920526
1	-0.866145	0.499793
2	-0.997937	-0.0641989
3	-0.842678	0.538419
4	-0.137054	0.990564
5	-0.244648	0.969612
6	-0.778354	0.627826
7	-0.782865	-0.622191
8	0.299317	0.954154
9	0.339331	0.940667
10	-0.667145	-0.744928
11	0.109863	0.993947
12	-0.627294	0.778782
13	-0.101433	-0.994842
14	-0.907587	0.419865
15	-0.650647	-0.759381
16	-0.987973	0.154626
17	0.338535	-0.940954
18	-0.92264	0.385663
19	-0.77704	0.629451
20	-0.905148	0.425097
21	0.140571	0.990071
22	-0.522294	-0.852766
23	-0.788258	-0.615344
24	-0.103537	-0.994626
25	-0.111596	-0.993754
26	-0.999371	0.035462
27	0.849981	-0.526813
28	0.998414	0.056296
29	0.789446	0.61382
